Fecha valor,Fecha de operación,Importe,Moneda,Concepto,Entidad,Nombre de producto,Tipo de producto,Tipo de movimiento,Categoría,Nota
12/08/19,,"-12,70",EUR,Pago en castellana de autopistas san rafael,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Parking y peaje,Operacion
11/08/19,,"-70,16",EUR,Pago en e3056 alcala henares c/ madrid,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Gasolina,Operacion
11/08/19,,"1,40",EUR,Abono por campaña abono shopping naranja: galp extra crédito,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Gasolina,Operacion
11/08/19,,"2,10",EUR,Abono por campaña abono shopping naranja:galp,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Gasolina,Operacion
10/08/19,,"-27,19",EUR,Pago en mercadona alcala atenea alcala de hen,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Supermercado,Operacion
10/08/19,,"-25,99",EUR,Pago en pull and bear alcala de hen,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Ropa,Operacion
9/08/19,9/08/19,"-242,87",EUR,"Recibo volkswagen bank, gmbh s.e.",Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Compra vehículo,"Vcto. 09/08/2019, contrato: 01fi50031252,atencion cliente volkswagen finance: 914279900,el pago de este recibo no implica pagos anteriores."
9/08/19,,"-8,32",EUR,Pago en farmacia me isabel garcia alameda,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Farmacia,Operacion
7/08/19,,"-117,48",EUR,Pago en el corte ingles c.c.alcal alcala de hen,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Ropa,Operacion
6/08/19,6/08/19,"-400,00",EUR,Traspaso periódico emitido nómina,Ing Direct,Cuenta NÓMINA Principal,Cuenta,No computable,Traspasos y transferencias,Spo to 2700287602
6/08/19,6/08/19,"400,00",EUR,Traspaso periódico recibido,Ing Direct,Imprevistos,Cuenta,No computable,Traspasos y transferencias,Spo from 1708097649
6/08/19,6/08/19,"-5,28",EUR,Recibo tarjeta,Ing Direct,Cuenta NÓMINA Principal,Cuenta,No computable,Tarjeta crédito,Liquid.visa oro
6/08/19,,"-2,68",EUR,Pago en farmacia me isabel garcia alameda,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Farmacia,Operacion
6/08/19,,"-100,00",EUR,Pago en mecovision meco,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Óptica y dentista,Operacion
5/08/19,5/08/19,"-1.456,72",EUR,Cargo mensual tarjeta crédito,Ing Direct,Cuenta NÓMINA Principal,Cuenta,No computable,Tarjeta crédito,Liq. tarjeta crédito : 0160001
3/08/19,3/08/19,"-39,08",EUR,Cargo cuota de préstamo,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Préstamos,Cargo préstamo 7712839179/1  ipad
3/08/19,3/08/19,"-90,23",EUR,Cargo cuota de préstamo,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Préstamos,Cargo cuota préstamo 7712284698/3
3/08/19,,"-40,00",EUR,Pago en e3056 alcala henares c/ madrid,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Gasolina,Operacion
3/08/19,,"0,80",EUR,Abono por campaña abono shopping naranja: galp extra crédito,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Gasolina,Operacion
3/08/19,,"1,20",EUR,Abono por campaña abono shopping naranja:galp,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Gasolina,Operacion
2/08/19,2/08/19,"-84,70",EUR,Adeudo recibo realia patrimonio slu,Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Parking y peaje,
2/08/19,,"-3,10",EUR,Pago en avda union europea meco,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Supermercado,Operacion
2/08/19,,"-131,49",EUR,Pago en costco sucursal getafe getafe,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Supermercado,Operacion
1/08/19,1/08/19,"-6,38",EUR,"Gas naturgy iberia, s.a. naturgy1811675507",Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Gas,
1/08/19,1/08/19,"-25,00",EUR,Seguros adeslas madrid,Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Seguro salud,
1/08/19,1/08/19,"0,06",EUR,Intereses a su favor,Ing Direct,Cuenta NARANJA,Cuenta,Ingreso,Rendimientos,
1/08/19,1/08/19,"0,02",EUR,Intereses a su favor,Ing Direct,Imprevistos,Cuenta,Ingreso,Rendimientos,
1/08/19,,"-229,31",EUR,Pago en avda union europea meco,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Supermercado,Operacion
1/08/19,1/08/19,"-6,75",EUR,Recibo telefonica moviles espana,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Móvil,Factura tuenti
1/08/19,1/08/19,"-5,95",EUR,Recibo telefonica moviles espana,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Móvil,Factura tuenti
1/08/19,1/08/19,"-7,80",EUR,Recibo telefonica moviles espana,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Móvil,Factura tuenti
1/08/19,1/08/19,"-99,02",EUR,Recibo residencial los olmedos ( c/ estonia 8 ),Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Comunidad,"Cuota agosto 2019 duplex j 99,02"
1/08/19,,"-13,00",EUR,Pago en rest.ikea ensanche vallec madrid,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Supermercado,Operacion
1/08/19,,"-36,20",EUR,Pago en ikea madrid este madrid,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Hogar,Operacion
31/07/19,31/07/19,"-569,82",EUR,Prestamos adeudo cuota n.8072699409 31/07/19,Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Hipoteca,
31/07/19,31/07/19,"-615,97",EUR,Recibo wizink bank sa,Ing Direct,Cuenta NÓMINA Principal,Cuenta,No computable,Tarjeta crédito,Pago mensual tarjeta 4909xxxxxxxx0000 liquidacion al dia : 26.07.2019
31/07/19,31/07/19,"4.200,00",EUR,Transferencia recibida de javier hernando plazas becerra nomina solera julio 2019,Ing Direct,Cuenta NÓMINA Principal,Cuenta,No computable,Traspasos y transferencias,Nomina solera julio 2019
31/07/19,,"615,97",EUR,Pago recibo mes anterior,Wizink,Visa Oro,Tarjeta de crédito,No computable,Tarjeta crédito,
30/07/19,30/07/19,"566,57",EUR,"Transferencia ocaso, s.a.",Sabadell,CUENTA EXPANSIÓN,Cuenta,Ingreso,Otros ingresos,Rescate de póliza de ahorro de visa  ocaso
30/07/19,30/07/19,"-4.200,00",EUR,Transferencia a javier hernando plazas becerra,Sabadell,CUENTA EXPANSIÓN,Cuenta,No computable,Traspasos y transferencias,
29/07/19,,"-1,90",EUR,Atpseitt meco->m-50n,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Parking y peaje,
29/07/19,,"-1,90",EUR,Atpseitt m-50s->meco,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Parking y peaje,
29/07/19,,"-0,60",EUR,Atpseitt alcobenda->alco,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Parking y peaje,
28/07/19,,"-25,98",EUR,Pago en bershka alcala henare,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Ropa,Operacion
28/07/19,,"-15,99",EUR,Pago en stradivarius alcala de hen,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Ropa,Operacion
27/07/19,,"-46,38",EUR,Grupo ahorramas 1371,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Supermercado,
26/07/19,,"-4,79",EUR,Pago en mercadona ensanche alcala de hen,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Supermercado,Operacion
26/07/19,,"-40,89",EUR,Pago en e3056 alcala henares c/ madrid,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Gasolina,Operacion
26/07/19,,"0,82",EUR,Abono por campaña abono shopping naranja: galp extra crédito,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Gasolina,Operacion
26/07/19,,"1,23",EUR,Abono por campaña abono shopping naranja:galp,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Gasolina,Operacion
25/07/19,25/07/19,"-56,99",EUR,Telefonos vodafone,Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Internet,
24/07/19,24/07/19,"3.642,15",EUR,"Nomina audatex datos espana, s.a.",Sabadell,CUENTA EXPANSIÓN,Cuenta,Ingreso,Nómina,
24/07/19,,"-11,25",EUR,Pago en carrefour alcala alcala de hen,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Supermercado,Operacion
24/07/19,,"-23,62",EUR,Kinetike,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Espectáculos,
23/07/19,,"-63,37",EUR,Pago en gil explotacion alcala henare,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Gasolina,Operacion
22/07/19,22/07/19,"-15.300,00",EUR,Ingreso fondos-planes,Ing Direct,Cuenta NARANJA,Cuenta,No computable,Inversiones,Suscripcion del fondo : 4004136747-29-1
22/07/19,,"-16,95",EUR,Pago en farmacia me isabel garcia alameda,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Farmacia,Operacion
21/07/19,,"-490,50",EUR,Yps*homeaway ha-w7j46m,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Hotel,
20/07/19,,"-57,31",EUR,Pago en lidl alcala la dehesa alcala de hen,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Supermercado,Operacion
19/07/19,,"-39,99",EUR,Amzn mktp es*mh87m03f4 800-279-6620 lu,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Electrónica,
18/07/19,18/07/19,"-100,00",EUR,Recibo fundacion colegio alborada,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Estudios,Natalia- recibo inicial 100e
18/07/19,18/07/19,"-100,00",EUR,Recibo fundacion colegio alborada,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Estudios,Lucia- recibo inicial 100e
17/07/19,17/07/19,"-286,20",EUR,Seguros mutua madrilena automovilista,Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Seguro auto,
17/07/19,17/07/19,"100,00",EUR,Transferencia recibida de a.e.a.t. devoluciones tributarias aeat apl:abono antic dedu familiares-fng19mod:143inf:familia numerosa gen 06-2019 exp:2019dev14329420184h aeat,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Ingreso,Devolución impuestos,Aeat apl:abono antic dedu familiares-fng19mod:143inf:familia numerosa gen 06-2019 exp:2019dev14329420184h aeat
17/07/19,,"-53,90",EUR,Pago en el corte ingles c.c.alcal alcala de hen,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Ropa,Operacion
17/07/19,,"-10,00",EUR,Pago en deichmann alcal de he alcal de hen,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Ropa,Operacion
16/07/19,16/07/19,"-46,55",EUR,Electricidad endesa energia sau factura de gas pm,Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Gas,
15/07/19,,"-4,99",EUR,Pago en hp printing and comput las rozas,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Servicios y productos online,Operacion
15/07/19,,"-15,50",EUR,Pago en farmacia me isabel garcia alameda,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Farmacia,Operacion
15/07/19,,"300,00",EUR,Abono en yps*homeaway ha phqr95 067 408 9101,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Hotel,Operacion
14/07/19,14/07/19,"933,90",EUR,Traspaso recibido cuenta nómina,Ing Direct,Cuenta NARANJA,Cuenta,No computable,Traspasos y transferencias,Transferencia interna
14/07/19,14/07/19,"5.402,98",EUR,Traspaso interno recibido,Ing Direct,Cuenta NARANJA,Cuenta,No computable,Traspasos y transferencias,Transferencia interna
14/07/19,14/07/19,"-933,90",EUR,Traspaso emitido cuenta nómina,Ing Direct,Cuenta NÓMINA Principal,Cuenta,No computable,Traspasos y transferencias,Transferencia interna
14/07/19,14/07/19,"-5.402,98",EUR,Traspaso interno emitido,Ing Direct,Imprevistos,Cuenta,No computable,Traspasos y transferencias,Transferencia interna
14/07/19,,"-25,74",EUR,Pago en interbus web san sebastian,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Transportes,Operacion
12/07/19,,"-6,00",EUR,Pago en avda union europea meco,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Supermercado,Operacion
12/07/19,,"-4,09",EUR,Pago en grupo ahorramas 1371 meco,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Supermercado,Operacion
11/07/19,11/07/19,"-106,58",EUR,Recibo residencial los olmedos ( c/ estonia 8 ),Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Comunidad,"Cuota julio duplex j 106,58"
11/07/19,11/07/19,"-11,31",EUR,Electricidad endesa energia sau factura de electr,Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Electricidad,
11/07/19,,"-48,95",EUR,Pago en el corte ingles c.c.alcal alcala de hen,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Ropa,Operacion
11/07/19,,"-52,86",EUR,Pago en el corte ingles c.c.alcal alcala de hen,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Ropa,Operacion
11/07/19,,"-16,00",EUR,Pago en renfe madrid,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Transportes,Operacion
11/07/19,,"-20,90",EUR,Pago en el corte ingles ccalcal,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Hogar,Autorizacion  toallas
10/07/19,,"-8,52",EUR,Pago en grupo ahorramas 1371 meco,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Supermercado,Operacion
10/07/19,,"-3,99",EUR,Pago en leroy merlin espana sl alcala de hen,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Hogar,Operacion
9/07/19,9/07/19,"-242,87",EUR,"Recibo volkswagen bank, gmbh s.e.",Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Compra vehículo,"Vcto. 09/07/2019, contrato: 01fi50031252,atencion cliente volkswagen finance: 914279900,el pago de este recibo no implica pagos anteriores."
9/07/19,,"-272,30",EUR,Pago en avda union europea meco,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Supermercado,Operacion
9/07/19,,"-100,00",EUR,Pago en mecovision meco,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Óptica y dentista,Operacion
8/07/19,,"-7,48",EUR,Pago en total rungis,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Gasolina,Operacion
8/07/19,,"-40,00",EUR,Pago en cafe plume paris,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Restaurante,Operacion
8/07/19,,"-40,07",EUR,Pago en esso v benettes le pecq,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Gasolina,Operacion
7/07/19,,"-33,10",EUR,Pago en larnicol mof paris,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Restaurante,Operacion
7/07/19,,"-66,70",EUR,Pago en le pigalle paris,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Restaurante,Operacion
7/07/19,,"-14,90",EUR,Pago en ratp paris,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Transportes,Operacion
7/07/19,,"-19,63",EUR,Pago en carrefourmarket marly le roi,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Supermercado,Operacion
6/07/19,6/07/19,"-400,00",EUR,Traspaso periódico emitido nómina,Ing Direct,Cuenta NÓMINA Principal,Cuenta,No computable,Traspasos y transferencias,Spo to 2700287602
6/07/19,6/07/19,"400,00",EUR,Traspaso periódico recibido,Ing Direct,Imprevistos,Cuenta,No computable,Traspasos y transferencias,Spo from 1708097649
6/07/19,,"-24,95",EUR,Pago en starbucks coffee paris,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Restaurante,Operacion
6/07/19,,"-8,00",EUR,Pago en basilique s c paris,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Otros ocio,Operacion
6/07/19,,"-21,00",EUR,Pago en basilique s c paris,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Espectáculos,Operacion
5/07/19,5/07/19,"-1.587,37",EUR,Cargo mensual tarjeta crédito,Ing Direct,Cuenta NÓMINA Principal,Cuenta,No computable,Tarjeta crédito,
5/07/19,,"-19,32",EUR,Pago en opngo 999990 paris 9,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Parking y peaje,Operacion
5/07/19,,"-5,05",EUR,Pago en franprix 4149 paris,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Supermercado,Operacion
5/07/19,,"-17,55",EUR,Pago en flunch paris 03,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Restaurante,Operacion
5/07/19,,"-25,48",EUR,Pago en carrefourmarket marly le roi,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Supermercado,Operacion
4/07/19,4/07/19,"-48,88",EUR,Agua canal de isabel ii s a,Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Agua,
4/07/19,4/07/19,"-6,32",EUR,"Gas naturgy iberia, s.a. naturgy1811675507",Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Gas,
4/07/19,,"-5,00",EUR,Pago en statiomt08horo75 paris 4,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Parking y peaje,Operacion
4/07/19,,"-13,20",EUR,Pago en park sceaux.aut versailles ce,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Parking y peaje,Operacion
4/07/19,,"-51,50",EUR,Pago en angelina cour p versailles,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Restaurante,Operacion
4/07/19,,"-108,02",EUR,Pago en carrefourmarket marly le roi,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Supermercado,Operacion
3/07/19,3/07/19,"-90,23",EUR,Cargo cuota de préstamo,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Préstamos,Cargo cuota préstamo 7712284698/2
3/07/19,3/07/19,"-100,00",EUR,Reintegro efectivo tarjeta bankia 1875 madrid es,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Efectivo,Bankia 1875 madrid es
3/07/19,,"-29,79",EUR,Pago en grupo ahorramas 1371 meco,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Supermercado,Operacion
3/07/19,,"-80,11",EUR,"Pago en oyambre 1, s.l. meco",Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Gasolina,Operacion
3/07/19,,"-9,99",EUR,Pago en sfera m alcala magna alcala henare,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Ropa,Operacion
2/07/19,2/07/19,"-84,70",EUR,Adeudo recibo realia patrimonio slu,Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Parking y peaje,
2/07/19,2/07/19,"3.000,00",EUR,Transferencia recibida de javier hernando plazas becerra nomina solera junio 2019,Ing Direct,Cuenta NÓMINA Principal,Cuenta,No computable,Traspasos y transferencias,Nomina solera junio 2019
2/07/19,2/07/19,"100,00",EUR,Transferencia recibida de a.e.a.t. devoluciones tributarias aeat apl:abono antic dedu familiares-fng19mod:143inf:familia numerosa gen 05-2019 exp:2019dev14329420150x aeat,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Ingreso,Devolución impuestos,Aeat apl:abono antic dedu familiares-fng19mod:143inf:familia numerosa gen 05-2019 exp:2019dev14329420150x aeat
2/07/19,2/07/19,"-16,00",EUR,Transferencia internacional emitida saldo paypal,Ing Direct,Cuenta NÓMINA Cuenta 0,Cuenta,Gasto,Transferencias,Saldo paypal
2/07/19,2/07/19,"13,26",EUR,Traspaso interno recibido,Ing Direct,Cuenta NÓMINA Cuenta 0,Cuenta,No computable,Traspasos y transferencias,Paypal
2/07/19,2/07/19,"-13,26",EUR,Traspaso interno emitido,Ing Direct,Cuenta NÓMINA Principal,Cuenta,No computable,Traspasos y transferencias,Paypal
2/07/19,,"-40,00",EUR,Pago en tiqets.com amsterdam,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Otros ocio,Operacion
2/07/19,,"-8,49",EUR,"Pago en dia, s.a. meco",Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Supermercado,Operacion
2/07/19,,"-263,50",EUR,Pago en rentalcars.com 08003685302,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Alquiler vehículos,Operacion
2/07/19,,"-21,98",EUR,Pago en sprinter alcala de henare alcala de hen,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Material deportivo,Operacion
2/07/19,,"-13,94",EUR,Pago en el corte ingles c.c.alcal alcala de hen,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Ropa,Operacion
2/07/19,,"218,09",EUR,Abono en rentalcars.com 08003685302,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Alquiler vehículos,Operacion
1/07/19,1/07/19,"-10,00",EUR,Adeudo recibo parroquia ntra sra del transito,Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Solidaridad,
1/07/19,1/07/19,"-10,00",EUR,Adeudo recibo parroquia ntra sra del transito,Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Solidaridad,
1/07/19,1/07/19,"-25,00",EUR,Seguros adeslas madrid,Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Seguro salud,
1/07/19,1/07/19,"0,06",EUR,Intereses a su favor,Ing Direct,Cuenta NARANJA,Cuenta,Ingreso,Rendimientos,
1/07/19,1/07/19,"-11,40",EUR,Recibo telefonica moviles espana,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Móvil,Factura tuenti
1/07/19,1/07/19,"-6,35",EUR,Recibo telefonica moviles espana,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Móvil,Factura tuenti
1/07/19,1/07/19,"-5,95",EUR,Recibo telefonica moviles espana,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Móvil,Factura tuenti
1/07/19,1/07/19,"0,01",EUR,Abono promoción cta. impuestos cero,Ing Direct,Imprevistos,Cuenta,Ingreso,Rendimientos,Abono promoción devolución hacienda
1/07/19,1/07/19,"0,03",EUR,Intereses a su favor,Ing Direct,Imprevistos,Cuenta,Ingreso,Rendimientos,
1/07/19,1/07/19,"-223,00",EUR,Transferencia a colegio calasanz,Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Estudios,
1/07/19,1/07/19,"-3.000,00",EUR,Transferencia a javier hernando plazas becerra,Sabadell,CUENTA EXPANSIÓN,Cuenta,No computable,Traspasos y transferencias,
1/07/19,,"-18,53",EUR,"Pago en aguive,s.a torrejon",Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Ropa,Operacion
1/07/19,,"-34,00",EUR,Pago en parque corredor oportunid torrejon,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Ropa,Operacion
1/07/19,,"-44,00",EUR,Pago en e3056 alcala henares c/ madrid,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Gasolina,Operacion
1/07/19,,"-1,99",EUR,Pago en google *youtube videos g.co/helppay#,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Servicios y productos online,Operacion
1/07/19,,"-31,97",EUR,Pago en sfera torrejon torrejon,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Ropa,Operacion
1/07/19,,"-8,27",EUR,Pago en avda union europea meco,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Supermercado,Operacion
1/07/19,,"1,32",EUR,Abono por campaña abono shopping naranja:galp,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Gasolina,Operacion
1/07/19,,"0,88",EUR,Abono por campaña abono shopping naranja: galp extra crédito,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Gasolina,Operacion
30/06/19,,"-10,93",EUR,Dia meco 483,Bankintercard,Tarjeta VISA Vodafone,Tarjeta de crédito,Gasto,Supermercado,
29/06/19,,"-1,45",EUR,Bkt-mad-park-o-ca,Bankintercard,Tarjeta VISA Vodafone,Tarjeta de crédito,Gasto,Parking y peaje,
28/06/19,30/06/19,"-569,82",EUR,Prestamos adeudo cuota n.8072699409 30/06/19,Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Hipoteca,
28/06/19,,"330,29",EUR,Pago recibo mes anterior,Wizink,Visa Oro,Tarjeta de crédito,No computable,Tarjeta crédito,
28/06/19,28/06/19,"-330,29",EUR,Recibo wizink bank sa,Ing Direct,Cuenta NÓMINA Principal,Cuenta,No computable,Tarjeta crédito,Pago mensual tarjeta 4909xxxxxxxx0000 liquidacion al dia : 25.06.2019
28/06/19,,"-12,25",EUR,Pago en avda union europea meco,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Supermercado,Operacion
